1986,Howard the Duck,cast,William McCoy,https://www.imdb.com/name/nm0566823
1986,Howard the Duck,cast,Steven Kravitz,https://www.imdb.com/name/nm0470430
1986,Howard the Duck,cast,Anne Tofflemire,https://www.imdb.com/name/nm0865505
1986,Howard the Duck,cast,Marcia Banks,https://www.imdb.com/name/nm0052210
1986,Howard the Duck,cast,Nancy Fish,https://www.imdb.com/name/nm0279297
1986,Howard the Duck,cast,Monty Hoffman,https://www.imdb.com/name/nm0389034
1986,Howard the Duck,cast,Ted Kurtz,https://www.imdb.com/name/nm0476058
1986,Howard the Duck,cast,Wood Moy,https://www.imdb.com/name/nm0610337
1986,Howard the Duck,cast,Wanda McCaddon,https://www.imdb.com/name/nm0564520
1986,Howard the Duck,cast,James Brady,https://www.imdb.com/name/nm0103638
1986,Howard the Duck,cast,Carol McElheney,https://www.imdb.com/name/nm0568388
1986,Howard the Duck,cast,Jeanne Lauren,https://www.imdb.com/name/nm0491067
1986,Howard the Duck,cast,Richard Kiley,https://www.imdb.com/name/nm0453006
1986,Howard the Duck,cast,Mel Blanc,https://www.imdb.com/name/nm0000305
1986,Howard the Duck,cast,Melody Gold,https://www.imdb.com/name/nm7217873
1986,Howard the Duck,cast,Ian Hiebert,https://www.imdb.com/name/nm1889169
1986,Howard the Duck,cast,Lol Levy,https://www.imdb.com/name/nm1409296
1986,Howard the Duck,cast,Jorli McLain,https://www.imdb.com/name/nm4017248
1986,Howard the Duck,cast,C. Andrew Nelson,https://www.imdb.com/name/nm0003296
1986,Howard the Duck,cast,Jimmy Olea,https://www.imdb.com/name/nm1824605
1986,Howard the Duck,cast,Brian Steele,https://www.imdb.com/name/nm8932807
1986,Howard the Duck,cast,Jeff Vargen,https://www.imdb.com/name/nm1733018
1986,Howard the Duck,directors,Willard Huyck,https://www.imdb.com/name/nm0404754
1986,Howard the Duck,writers,Steve Gerber,https://www.imdb.com/name/nm0314153
1986,Howard the Duck,writers,Willard Huyck,https://www.imdb.com/name/nm0404754
1986,Howard the Duck,writers,Gloria Katz,https://www.imdb.com/name/nm0441718
1986,Howard the Duck,writers,Frank Brunner,https://www.imdb.com/name/nm0116377
1986,Howard the Duck,writers,Val Mayerik,https://www.imdb.com/name/nm0562554
